stop_id,stop_code,stop_name,stop_desc,latitude,longitude,zone_id,parent_station,level_name,geometry_point,,
7692,7692,Belvedere Station,,53.588187,-113.433239,1EDM,Q3622,Station Level,POINT (-113.433239 53.588187),,
6680,6680,Palisades Square,,53.600746,-113.544103,1EDM,,Ground Level,POINT (-113.544103 53.600746),,
E105,E105,South Parkade Access,,53.601472,-113.411352,,Q3623,Ground Level,POINT (-113.411352 53.601472),,
9537,9537,Windermere Road & Whitelaw Lane,,53.442177,-113.615367,1EDM,,Ground Level,POINT (-113.615367 53.442177),,
A0499,499,Deer Ridge Dr & Dufferin St,,53.65584,-113.654829,2STA,,Ground Level,POINT (-113.654829 53.65584),,
S8138,8138,Jim Common Dr & Charlton Ct,,53.544598,-113.284299,4SCT,,Ground Level,POINT (-113.284299 53.544598),,
3603,3603,14 Street & Tamarack Green,,53.470256,-113.36196,1EDM,,Ground Level,POINT (-113.36196 53.470256),,
6143,6143,Castle Downs Road & 152 Avenue,,53.611611,-113.516858,1EDM,,Ground Level,POINT (-113.516858 53.611611),,
1535,1535,95 Street & 110 Avenue,,53.557914,-113.485941,1EDM,,Ground Level,POINT (-113.485941 53.557914),,
2384,2384,92 Street & 92 Avenue,,53.52736,-113.468264,1EDM,,Ground Level,POINT (-113.468264 53.52736),,
1196,1196,97 Street & Jasper Avenue,,53.542308,-113.484649,1EDM,,Ground Level,POINT (-113.484649 53.542308),,
S5096,5096,Woodbirdge Wy & Wells Point Ln,,53.532834,-113.323295,4SCT,,Ground Level,POINT (-113.323295 53.532834),,
S7901,7901,Emerald Dr & Eton Blvd,,53.566814,-113.278657,4SCT,,Ground Level,POINT (-113.278657 53.566814),,
7073,7073,34 Street & 139 Avenue,,53.602859,-113.394111,1EDM,,Ground Level,POINT (-113.394111 53.602859),,
ODT-17725,17725,127 Street & 105 Avenue,Edmonton Transit On-Demand Stop,53.547722,-113.541037,1EDM,,Ground Level,POINT (-113.541037 53.547722),,
2797,2797,105 Street & Saskatchewan Drive,,53.523216,-113.500075,1EDM,,Ground Level,POINT (-113.500075 53.523216),,
7608,7608,Fraser Way & 148 Avenue,,53.611043,-113.36734,1EDM,,Ground Level,POINT (-113.36734 53.611043),,
S8207,8207,Bethel Transit Terminal,,53.54277,-113.30555,4SCT,,Ground Level,POINT (-113.30555 53.54277),,
9049,9049,66 Street & 6 Avenue SW,,53.427071,-113.442769,1EDM,,Ground Level,POINT (-113.442769 53.427071),,
1739,1739,127 Street & 118 Avenue,,53.570212,-113.540609,1EDM,,Ground Level,POINT (-113.540609 53.570212),,
7682,7682,Ozerna Road & 165 Avenue,,53.626958,-113.448326,1EDM,,Ground Level,POINT (-113.448326 53.626958),,
2722,2722,105 Street & 82 Avenue,,53.517991,-113.499734,1EDM,,Ground Level,POINT (-113.499734 53.517991),,
4626,4626,Lindsay Crescent & Leger Boulevard,,53.460107,-113.568764,1EDM,,Ground Level,POINT (-113.568764 53.460107),,
1858,1858,127 Street & 120 Avenue,,53.573179,-113.541315,1EDM,,Ground Level,POINT (-113.541315 53.573179),,
5799,5799,160 Street & 114 Avenue,,53.563081,-113.596346,1EDM,,Ground Level,POINT (-113.596346 53.563081),,
2186,2186,50 Street & 101A Avenue,,53.542333,-113.418759,1EDM,,Ground Level,POINT (-113.418759 53.542333),,
8036,8036,Garnett Way & Guardian Road,,53.507344,-113.667036,1EDM,,Ground Level,POINT (-113.667036 53.507344),,
ODT-88355,88355,215 Street & Kinglet Boulevard,Edmonton Transit On-Demand Stop,53.575165,-113.688969,1EDM,,Ground Level,POINT (-113.688969 53.575165),,
5949,5949,178 Street & 93 Avenue,,53.526665,-113.629865,1EDM,,Ground Level,POINT (-113.629865 53.526665),,
3954,3954,22 Street & Silver Berry Road,,53.463423,-113.37316,1EDM,,Ground Level,POINT (-113.37316 53.463423),,
2437,2437,53 Street & Terrace Road,,53.540939,-113.421218,1EDM,,Ground Level,POINT (-113.421218 53.540939),,
4449,4449,112 Street & 29A Avenue,,53.462564,-113.520866,1EDM,,Ground Level,POINT (-113.520866 53.462564),,
4275,4275,111 Street & 40 Avenue,,53.475121,-113.51673,1EDM,,Ground Level,POINT (-113.51673 53.475121),,
E172,E172,118 Street Southside,,53.570237,-113.458901,,Q3621,Ground Level,POINT (-113.458901 53.570237),,
5737,5737,182 Street & 87 Avenue,,53.521484,-113.639395,1EDM,,Ground Level,POINT (-113.639395 53.521484),,
3373,3373,Woodvale Road W & 37A Avenue,,53.473039,-113.43352,1EDM,,Ground Level,POINT (-113.43352 53.473039),,
99243,99243,Chappelle Way & Chegwin Wynd SW,,53.40112,-113.589896,1EDM,,Ground Level,POINT (-113.589896 53.40112),,
3116,3116,34 Street & 23 Avenue,,53.453955,-113.394543,1EDM,,Ground Level,POINT (-113.394543 53.453955),,
1134,1134,124 Street & 107 Avenue,,53.55059,-113.53601,1EDM,,Ground Level,POINT (-113.53601 53.55059),,
4246,4246,Bulyea Road & Burton Road N,,53.475774,-113.572648,1EDM,,Ground Level,POINT (-113.572648 53.475774),,
A0074,74,Riel Dr & SWC Ave,,53.626824,-113.636212,2STA,,Ground Level,POINT (-113.636212 53.626824),,
6358,6358,112 Street & 129 Avenue,,53.587392,-113.513047,1EDM,,Ground Level,POINT (-113.513047 53.587392),,
A0010,10,Oakmont Dr & Oak Vista Dr,,53.661431,-113.60611,2STA,,Ground Level,POINT (-113.60611 53.661431),,
7769,7769,Miller Boulevard & Matheson Way,,53.610628,-113.411752,1EDM,,Ground Level,POINT (-113.411752 53.610628),,
8455,8455,186 Street & 116 Avenue,,53.565443,-113.644345,1EDM,,Ground Level,POINT (-113.644345 53.565443),,
S1007,1007,Sherwood Dr & Festival Wy,,53.527619,-113.295876,4SCT,,Ground Level,POINT (-113.295876 53.527619),,
7935,7935,19 Street & 147 Avenue,,53.610072,-113.36902,1EDM,,Ground Level,POINT (-113.36902 53.610072),,
L0115,115,Bridgeport Crossing & 50 Avenue,,53.265519,-113.576648,9LT,,Ground Level,POINT (-113.576648 53.265519),,
2050,2050,61 Street & 94B Avenue,,53.533978,-113.426694,1EDM,,Ground Level,POINT (-113.426694 53.533978),,
2127,2127,96A Street & 98 Avenue,,53.537894,-113.477397,1EDM,,Ground Level,POINT (-113.477397 53.537894),,
77185,77185,45 Street & 153 Avenue,,53.61583,-113.409423,1EDM,,Ground Level,POINT (-113.409423 53.61583),,
2910,2910,Bonnie Doon Mall,,53.52055,-113.456258,1EDM,,Ground Level,POINT (-113.456258 53.52055),,
3852,3852,24 Street & 23 Avenue,,53.454012,-113.379778,1EDM,,Ground Level,POINT (-113.379778 53.454012),,
1261,1261,47 Street & 118 Avenue,,53.570419,-113.414366,1EDM,,Ground Level,POINT (-113.414366 53.570419),,
1340,1340,50 Street & 123 Avenue,,53.578395,-113.419003,1EDM,,Ground Level,POINT (-113.419003 53.578395),,
4489,4489,Oeming Road & Oakes Gate,,53.466948,-113.571972,1EDM,,Ground Level,POINT (-113.571972 53.466948),,
5295,5295,167 Street & 95 Avenue,,53.531556,-113.60971,1EDM,,Ground Level,POINT (-113.60971 53.531556),,
E148,E148,Stadium TC at 111 Avenue,,53.559728,-113.470067,,Q3758,Ground Level,POINT (-113.470067 53.559728),,
ODT-8962,8962,1165 Potter Greens Drive,Edmonton Transit On-Demand Stop,53.51364,-113.67163,1EDM,,Ground Level,POINT (-113.67163 53.51364),,
2547,2547,83 Street & 106 Avenue,,53.549483,-113.456216,1EDM,,Ground Level,POINT (-113.456216 53.549483),,
7378,7378,66 Street & Delwood Road,,53.595529,-113.443705,1EDM,,Ground Level,POINT (-113.443705 53.595529),,
7884,7884,Victoria Trail & Hooke Road,,53.584042,-113.384925,1EDM,,Ground Level,POINT (-113.384925 53.584042),,
5540,5540,182 Street & 93 Avenue,,53.528331,-113.638873,1EDM,,Ground Level,POINT (-113.638873 53.528331),,
7462,7462,92 Street & 179 Avenue,,53.642138,-113.482308,1EDM,,Ground Level,POINT (-113.482308 53.642138),,
33000,33000,Maple Way & 39 Avenue,,53.476639,-113.347986,1EDM,,Ground Level,POINT (-113.347986 53.476639),,
S9023,9023,Nottingham Blvd & Norland Cl,,53.515972,-113.280042,4SCT,,Ground Level,POINT (-113.280042 53.515972),,
F5005,5005,Southfort Drive and 84 Street SB,,53.684469,-113.230395,6FST,,Ground Level,POINT (-113.230395 53.684469),,
7208,7208,Belvedere Transit Centre Bay H,,53.588048,-113.43504,1EDM,,Ground Level,POINT (-113.43504 53.588048),,
5336,5336,137 Street & 115 Avenue,,53.565259,-113.558414,1EDM,,Ground Level,POINT (-113.558414 53.565259),,
8512,8512,178 Street & 118 Avenue,,53.570002,-113.627408,1EDM,,Ground Level,POINT (-113.627408 53.570002),,
7295,7295,90 Street & 135 Avenue,,53.595961,-113.480037,1EDM,,Ground Level,POINT (-113.480037 53.595961),,
5126,5126,156 Street & 107 Avenue,,53.550973,-113.589808,1EDM,,Ground Level,POINT (-113.589808 53.550973),,
6221,6221,105 Street & 129 Avenue,,53.587437,-113.501136,1EDM,,Ground Level,POINT (-113.501136 53.587437),,
4862,4862,Haddow Drive & Haswell Gate S,,53.452288,-113.596971,1EDM,,Ground Level,POINT (-113.596971 53.452288),,
A0225,225,Woodlands Rd & Wimbleton Cres,,53.644089,-113.597646,2STA,,Ground Level,POINT (-113.597646 53.644089),,
9836,9836,Cunningham Way & Cunningham Way SW,,53.405609,-113.531681,1EDM,,Ground Level,POINT (-113.531681 53.405609),,
F1010,1010,Westpark Way and Westpark Road SB,,53.689729,-113.254346,6FST,,Ground Level,POINT (-113.254346 53.689729),,
4937,4937,Magrath Road & Magrath Boulevard,,53.450004,-113.559239,1EDM,,Ground Level,POINT (-113.559239 53.450004),,
5679,5679,159 Street & Whitemud Drive,,53.513355,-113.596809,1EDM,,Ground Level,POINT (-113.596809 53.513355),,
S1077,1077,Georgian Wy & Glenridge Rd,,53.536219,-113.288796,4SCT,,Ground Level,POINT (-113.288796 53.536219),,
4188,4188,106 Street & 21 Avenue,,53.452082,-113.503783,1EDM,,Ground Level,POINT (-113.503783 53.452082),,
6707,6707,Hudson Road & 141 Avenue,,53.604005,-113.55428,1EDM,,Ground Level,POINT (-113.55428 53.604005),,
ODT-5318,5318,149 Street & 90 Avenue,Edmonton Transit On-Demand Stop,53.522813,-113.578068,1EDM,,Ground Level,POINT (-113.578068 53.522813),,
3167,3167,45 Street & 12 Avenue,,53.440308,-113.408505,1EDM,,Ground Level,POINT (-113.408505 53.440308),,
9686,9686,88 Street & Summerside Grande Boulevard SW,,53.417877,-113.467377,1EDM,,Ground Level,POINT (-113.467377 53.417877),,
55116,55116,149 Street & 110 Avenue,,53.555471,-113.578235,1EDM,,Ground Level,POINT (-113.578235 53.555471),,
3720,3720,Windross Crescent E & 37A Avenue,,53.472496,-113.37013,1EDM,,Ground Level,POINT (-113.37013 53.472496),,
5357,5357,149 Street & 118 Avenue,,53.570495,-113.579752,1EDM,,Ground Level,POINT (-113.579752 53.570495),,
6536,6536,97 Street & 153 Avenue,,53.613312,-113.492173,1EDM,,Ground Level,POINT (-113.492173 53.613312),,
E254,E254,Royal Alberta Museum LRT Access,,53.54677,-113.488106,,Q3620,Ground Level,POINT (-113.488106 53.54677),,
6628,6628,134 Street & 150 Avenue,,53.612486,-113.550473,1EDM,,Ground Level,POINT (-113.550473 53.612486),,
A0110,110,North Ridge Dr & Naples Way,,53.645303,-113.671132,2STA,,Ground Level,POINT (-113.671132 53.645303),,
3409,3409,Parsons Road & 23 Avenue,,53.452583,-113.478002,1EDM,,Ground Level,POINT (-113.478002 53.452583),,
ODT-33344,33344,17 Street & 19 Avenue,Edmonton Transit On-Demand Stop,53.450096,-113.369274,1EDM,,Ground Level,POINT (-113.369274 53.450096),,
6309,6309,Eaux Claires Transit Centre Bay I,,53.618143,-113.489688,1EDM,,Ground Level,POINT (-113.489688 53.618143),,
E214,E214,,,53.570868,-113.458203,,Q3621,Concourse Level,POINT (-113.458203 53.570868),,
6457,6457,117 Street & 129 Avenue,,53.587539,-113.523037,1EDM,,Ground Level,POINT (-113.523037 53.587539),,
2420,2420,50 Street & 106 Avenue,,53.551349,-113.417874,1EDM,,Ground Level,POINT (-113.417874 53.551349),,
5168,5168,St Georges Crescent & 102 Avenue,,53.542959,-113.554837,1EDM,,Ground Level,POINT (-113.554837 53.542959),,
5898,5898,184 Street & 84 Avenue,,53.517426,-113.640052,1EDM,,Ground Level,POINT (-113.640052 53.517426),,
8060,8060,Hope Road & Hemingway Road,,53.488124,-113.677616,1EDM,,Ground Level,POINT (-113.677616 53.488124),,
6098,6098,112 Street & Castle Downs Road,,53.62657,-113.513335,1EDM,,Ground Level,POINT (-113.513335 53.62657),,
5759,5759,188 Street & 72 Avenue,,53.505553,-113.648369,1EDM,,Ground Level,POINT (-113.648369 53.505553),,
5248,5248,135 Street & 115 Avenue,,53.564893,-113.554809,1EDM,,Ground Level,POINT (-113.554809 53.564893),,
4238,4238,119 Street & Fairway Drive,,53.4721,-113.538946,1EDM,,Ground Level,POINT (-113.538946 53.4721),,
ODT-7362,7362,69 Street & 129 Avenue,Edmonton Transit On-Demand Stop,53.58759,-113.447422,1EDM,,Ground Level,POINT (-113.447422 53.58759),,
A0233,233,Burnham Ave & Bellevue Cres,,53.640893,-113.613815,2STA,,Ground Level,POINT (-113.613815 53.640893),,
3108,3108,66 Street & 19 Avenue,,53.449955,-113.435283,1EDM,,Ground Level,POINT (-113.435283 53.449955),,
6592,6592,St Albert Trail & 137 Avenue,,53.599566,-113.577131,1EDM,,Ground Level,POINT (-113.577131 53.599566),,
3140,3140,50 Street & Mill Woods Road S,,53.44585,-113.420408,1EDM,,Ground Level,POINT (-113.420408 53.44585),,
1384,1384,57 Street & 118 Avenue,,53.570431,-113.429508,1EDM,,Ground Level,POINT (-113.429508 53.570431),,
5753,5753,184 Street & 66 Avenue,,53.500403,-113.639786,1EDM,,Ground Level,POINT (-113.639786 53.500403),,
33350,33350,66 Street & 36A Avenue,,53.470595,-113.439144,1EDM,,Ground Level,POINT (-113.439144 53.470595),,
3979,3979,Maple Road & Maple Way,,53.476088,-113.353963,1EDM,,Ground Level,POINT (-113.353963 53.476088),,
9028,9028,62 Street & 2 Avenue SW,,53.429519,-113.435869,1EDM,,Ground Level,POINT (-113.435869 53.429519),,
7549,7549,69 Street & 144 Avenue,,53.605245,-113.447581,1EDM,,Ground Level,POINT (-113.447581 53.605245),,
4511,4511,MacTaggart Crest & MacTaggart Drive,,53.438117,-113.558866,1EDM,,Ground Level,POINT (-113.558866 53.438117),,
9248,9248,6056 Currents Drive E,,53.436377,-113.599868,1EDM,,Ground Level,POINT (-113.599868 53.436377),,
S5011,5011,Main Blvd & Millers Rd,,53.536278,-113.303806,4SCT,,Ground Level,POINT (-113.303806 53.536278),,
7470,7470,26 Street & 151 Avenue,,53.612876,-113.378293,1EDM,,Ground Level,POINT (-113.378293 53.612876),,
5996,5996,178 Street & 64 Avenue,,53.499074,-113.630349,1EDM,,Ground Level,POINT (-113.630349 53.499074),,
2149,2149,92 Street & 93 Avenue,,53.528683,-113.468422,1EDM,,Ground Level,POINT (-113.468422 53.528683),,
2561,2561,45 Street & 103 Avenue,,53.544998,-113.411205,1EDM,,Ground Level,POINT (-113.411205 53.544998),,
A0971,971,St. Albert Centre Exchange,,53.640453,-113.62348,2STA,,Ground Level,POINT (-113.62348 53.640453),,
5374,5374,156 Street & 114 Avenue,,53.563084,-113.58983,1EDM,,Ground Level,POINT (-113.58983 53.563084),,
ODT-5626,5626,Westridge Road E & Wolf Willow Road,Edmonton Transit On-Demand Stop,53.507088,-113.604874,1EDM,,Ground Level,POINT (-113.604874 53.507088),,
3311,3311,17 Street & Silver Berry Road,,53.463125,-113.368936,1EDM,,Ground Level,POINT (-113.368936 53.463125),,
5381,5381,178 Street & 89 Avenue,,53.523448,-113.630277,1EDM,,Ground Level,POINT (-113.630277 53.523448),,
4119,4119,Rabbit Hill Road & Magrath Boulevard,,53.448878,-113.565697,1EDM,,Ground Level,POINT (-113.565697 53.448878),,
7467,7467,46 Street & 137 Avenue,,53.597124,-113.408387,1EDM,,Ground Level,POINT (-113.408387 53.597124),,
L0359,359,36 Avenue & 8 Street,,53.383288,-113.513503,9LT,,Ground Level,POINT (-113.513503 53.383288),,
A0015,15,SWC Ave & Grandin Village I,,53.619865,-113.642105,2STA,,Ground Level,POINT (-113.642105 53.619865),,
9607,9607,162 Street & Glenridding Boulevard SW,,53.420857,-113.601198,1EDM,,Ground Level,POINT (-113.601198 53.420857),,
QUNI,,University Station,,53.525145,-113.521555,1EDM,,,POINT (-113.521555 53.525145),,
1015,1015,Wayne Gretzky Drive S & 118 Avenue,,53.570463,-113.454492,1EDM,,Ground Level,POINT (-113.454492 53.570463),,
3573,3573,Jefferson Road & Jackson Road,,53.484395,-113.405007,1EDM,,Ground Level,POINT (-113.405007 53.484395),,
6007,6007,Castle Downs Transit Centre Bay G,,53.61678,-113.516644,1EDM,,Ground Level,POINT (-113.516644 53.61678),,
Q4169,,DL MacDonald Platform,,53.595157,-113.422105,1EDM,,,POINT (-113.422105 53.595157),,
9046,9046,66 Street & 2 Avenue SW,,53.4305,-113.442715,1EDM,,Ground Level,POINT (-113.442715 53.4305),,
88152,88152,Granville Link & Gourlay Close,,53.501953,-113.681971,1EDM,,Ground Level,POINT (-113.681971 53.501953),,
S7506,7506,Clover Bar Rd & Summerwood Blvd,,53.561166,-113.273104,4SCT,,Ground Level,POINT (-113.273104 53.561166),,
22659,22659,75 Street & 86 Avenue,,53.520762,-113.443052,1EDM,,Ground Level,POINT (-113.443052 53.520762),,
5849,5849,184 Street & 69 Avenue,,53.50255,-113.639793,1EDM,,Ground Level,POINT (-113.639793 53.50255),,
2788,2788,108 Street & 82 Avenue,,53.518206,-113.509737,1EDM,,Ground Level,POINT (-113.509737 53.518206),,
1584,1584,53 Street & 118 Avenue,,53.570286,-113.422478,1EDM,,Ground Level,POINT (-113.422478 53.570286),,
11372,11372,97 Street & 103A Avenue,,53.546688,-113.486701,1EDM,,Ground Level,POINT (-113.486701 53.546688),,
A0072,72,SWC Ave & Tache St,,53.629624,-113.629971,2STA,,Ground Level,POINT (-113.629971 53.629624),,
4562,4562,106 Street & 32A Avenue,,53.465143,-113.503893,1EDM,,Ground Level,POINT (-113.503893 53.465143),,
1296,1296,34 Street & 118 Avenue,,53.570477,-113.394411,1EDM,,Ground Level,POINT (-113.394411 53.570477),,
3364,3364,Mill Woods Road E & 29 Avenue,,53.459611,-113.407064,1EDM,,Ground Level,POINT (-113.407064 53.459611),,
F3006,3006,99 Avenue and Sherridon Drive SB,,53.706248,-113.220236,6FST,,Ground Level,POINT (-113.220236 53.706248),,
ODT-4437,4437,Falconer Road & Farnell Close,Edmonton Transit On-Demand Stop,53.467159,-113.588609,1EDM,,Ground Level,POINT (-113.588609 53.467159),,
4268,4268,Riverbend Road & 40 Avenue,,53.478615,-113.581384,1EDM,,Ground Level,POINT (-113.581384 53.478615),,
A0377,377,St Vital Ave & St Albert Trail,,53.640118,-113.625591,2STA,,Ground Level,POINT (-113.625591 53.640118),,
5574,5574,163 Street & 105 Avenue,,53.548972,-113.602544,1EDM,,Ground Level,POINT (-113.602544 53.548972),,
2694,2694,Meadow Drive & Maple Ridge Drive,,53.499316,-113.364828,1EDM,,Ground Level,POINT (-113.364828 53.499316),,
1483,1483,116 Street & 111 Avenue,,53.558996,-113.521849,1EDM,,Ground Level,POINT (-113.521849 53.558996),,
2880,2880,111 Street & 65 Avenue,,53.502039,-113.517055,1EDM,,Ground Level,POINT (-113.517055 53.502039),,
2267,2267,79 Street & 106 Avenue,,53.549446,-113.449876,1EDM,,Ground Level,POINT (-113.449876 53.549446),,
7906,7906,West Clareview Transit Centre Bay E,,53.60265,-113.411588,1EDM,,Ground Level,POINT (-113.411588 53.60265),,
A0152,152,Heritage Drive & Hudson Road,,53.612358,-113.621016,2STA,,Ground Level,POINT (-113.621016 53.612358),,
1573,1573,84 Street & Jasper Avenue,,53.555233,-113.471084,1EDM,,Ground Level,POINT (-113.471084 53.555233),,
2002,2002,University Transit Centre Bay B,,53.524746,-113.521197,1EDM,,Ground Level,POINT (-113.521197 53.524746),,
66176,66176,Albany Way & 167 Avenue,,53.628795,-113.556277,1EDM,,Ground Level,POINT (-113.556277 53.628795),,
1715,1715,Abbottsfield Road & 118 Avenue,,53.571668,-113.387507,1EDM,,Ground Level,POINT (-113.387507 53.571668),,
77674,77674,Cy Becker Road & Cy Becker Boulevard,,53.634779,-113.407223,1EDM,,Ground Level,POINT (-113.407223 53.634779),,
4854,4854,Towne Centre Boulevard & Terwillegar Boulevard,,53.445057,-113.577672,1EDM,,Ground Level,POINT (-113.577672 53.445057),,
4049,4049,113 Street & 31 Avenue,,53.463821,-113.524783,1EDM,,Ground Level,POINT (-113.524783 53.463821),,
F4008,4008,101 Street and 88 Avenue SB,,53.699796,-113.204222,6FST,,Ground Level,POINT (-113.204222 53.699796),,
3692,3692,97 Street & 39 Avenue,,53.473821,-113.479516,1EDM,,Ground Level,POINT (-113.479516 53.473821),,
88171,88171,Rosenthal Way & Rosenthal Link,,53.523494,-113.695663,1EDM,,Ground Level,POINT (-113.695663 53.523494),,
6498,6498,Hudson Way & Cumberland Road,,53.60438,-113.544112,1EDM,,Ground Level,POINT (-113.544112 53.60438),,
5593,5593,Wellington Crescent & 102 Avenue,,53.542974,-113.545195,1EDM,,Ground Level,POINT (-113.545195 53.542974),,
33029,33029,24 Street & 16 Avenue,,53.444553,-113.375519,1EDM,,Ground Level,POINT (-113.375519 53.444553),,
A0100,100,SWC Ave & Tache St,,53.629784,-113.628909,2STA,,Ground Level,POINT (-113.628909 53.629784),,
1925,1925,Government Station,,53.535885,-113.510327,1EDM,Q3561,Track Level,POINT (-113.510327 53.535885),,
3521,3521,44 Street & Kulawy Gate,,53.473956,-113.406867,1EDM,,Ground Level,POINT (-113.406867 53.473956),,
88246,88246,199 Streeet & Lessard Road,,53.477291,-113.671709,1EDM,,Ground Level,POINT (-113.671709 53.477291),,
8101,8101,182 Street & 102 Avenue,,53.543367,-113.636635,1EDM,,Ground Level,POINT (-113.636635 53.543367),,
S7923,7923,Emerald Dr & Ebony Blvd,,53.5664,-113.2912,4SCT,,Ground Level,POINT (-113.2912 53.5664),,
A0737,737,Heritage Dr & Hudson Rd,,53.611891,-113.619673,2STA,,Ground Level,POINT (-113.619673 53.611891),,
9625,9625,Watt Boulevard & 12 Avenue SW,,53.422966,-113.436173,1EDM,,Ground Level,POINT (-113.436173 53.422966),,
